ZIP3,STATE,POPULATION,AP,DENT,INN_AP,INN_DENT,FRAC_INN_AP,FRAC_INN_DENT,GP,PED,SURG,PERIO,ENDO,PROSTHO,PP_AP,PP_DENT,PP_GP,PP_PED,PP_SURG,PP_PERIO,PP_ENDO,PP_PROSTHO
906,CA,744426,1447,1131,877,646,0.606082,0.571176,498,41,35,29,21,4,514.461645,658.201592,1494.831325,18156.731707,21269.314286,25669.862069,35448.857143,186106.500000
907,CA,634470,1466,1121,869,619,0.592769,0.552186,471,44,30,25,28,1,432.789905,565.985727,1347.070064,14419.772727,21149.000000,25378.800000,22659.642857,634470.000000
908,CA,480486,809,667,435,355,0.537701,0.532234,272,5,22,20,21,3,593.925834,720.368816,1766.492647,96097.200000,21840.272727,24024.300000,22880.285714,160162.000000
910,CA,287707,564,491,201,183,0.356383,0.372709,126,8,15,15,17,1,510.118794,585.961303,2283.388889,35963.375000,19180.466667,19180.466667,16923.941176,287707.000000
911,CA,171686,527,469,242,237,0.459203,0.505330,160,8,24,17,20,0,325.779886,366.068230,1073.037500,21460.750000,7153.583333,10099.176471,8584.300000,999999.000000
912,CA,211053,520,443,146,145,0.280769,0.327314,111,6,8,8,12,3,405.871154,476.417607,1901.378378,35175.500000,26381.625000,26381.625000,17587.750000,70351.000000
913,CA,1433396,2863,2074,1159,828,0.404820,0.399229,607,43,60,43,59,4,500.662242,691.126326,2361.443163,33334.790698,23889.933333,33334.790698,24294.847458,358349.000000
914,CA,321604,743,656,275,261,0.370121,0.397866,195,10,12,15,12,1,432.845222,490.250000,1649.251282,32160.400000,26800.333333,21440.266667,26800.333333,321604.000000
915,CA,108337,384,350,183,180,0.476563,0.514286,137,7,18,9,11,3,282.127604,309.534286,790.781022,15476.714286,6018.722222,12037.444444,9848.818182,36112.333333
916,CA,216086,412,377,203,201,0.492718,0.533156,148,5,15,14,9,1,524.480583,573.172414,1460.040541,43217.200000,14405.733333,15434.714286,24009.555556,216086.000000
917,CA,1988452,4152,2875,2125,1386,0.511802,0.482087,1073,73,72,65,80,6,478.914258,691.635478,1853.170550,27239.068493,27617.388889,30591.569231,24855.650000,331408.666667
918,CA,85065,132,126,29,29,0.219697,0.230159,26,0,2,1,0,1,644.431818,675.119048,3271.730769,999999.000000,42532.500000,85065.000000,999999.000000,85065.000000
919,CA,578521,993,756,408,318,0.410876,0.420635,248,16,19,15,19,3,582.599194,765.239418,2332.745968,36157.562500,30448.473684,38568.066667,30448.473684,192840.333333
920,CA,1308215,2850,1826,1343,722,0.471228,0.395400,528,50,48,38,46,3,459.022807,716.437568,2477.679924,26164.300000,27254.479167,34426.710526,28439.456522,436071.666667
921,IL,1391666,2624,1856,929,612,0.354040,0.329741,456,37,47,31,38,3,530.360518,749.820043,3051.899123,37612.594595,29609.914894,44892.451613,36622.789474,463888.666667
922,CA,802394,1196,779,596,347,0.498328,0.445443,268,4,28,20,33,3,670.897993,1030.030809,2994.007463,200598.500000,28656.928571,40119.700000,24314.969697,267464.666667
923,CA,1167630,2195,1458,1144,666,0.521185,0.456790,505,32,51,35,34,3,531.949886,800.843621,2312.138614,36488.437500,22894.705882,33360.857143,34342.058824,389210.000000
924,CA,248316,384,333,212,185,0.552083,0.555556,144,3,12,8,7,2,646.656250,745.693694,1724.416667,82772.000000,20693.000000,31039.500000,35473.714286,124158.000000
925,CA,1482270,2650,1512,1765,911,0.666038,0.602513,691,39,58,49,58,4,559.347170,980.337302,2145.108538,38006.923077,25556.379310,30250.408163,25556.379310,370567.500000
926,CA,1363423,3651,2566,1350,932,0.369762,0.363211,690,46,57,38,63,8,373.438236,531.341777,1975.975362,29639.630435,23919.701754,35879.552632,21641.634921,170427.875000
927,CA,502087,1235,1019,610,498,0.493927,0.488714,388,27,27,21,18,4,406.548178,492.725221,1294.038660,18595.814815,18595.814815,23908.904762,27893.722222,125521.750000
928,CA,1281648,2923,2180,1410,981,0.482381,0.450000,764,59,49,42,46,3,438.470065,587.911927,1677.549738,21722.847458,26156.081633,30515.428571,27861.913043,427216.000000
930,CA,709822,1307,903,660,431,0.504973,0.477298,319,19,32,22,25,5,543.092578,786.070875,2225.147335,37359.052632,22181.937500,32264.636364,28392.880000,141964.400000
931,CA,195305,424,314,109,84,0.257075,0.267516,63,3,5,1,4,0,460.625000,621.990446,3100.079365,65101.666667,39061.000000,195305.000000,48826.250000,999999.000000
932,CA,791061,1226,721,642,274,0.523654,0.380028,239,4,10,4,6,1,645.237357,1097.171983,3309.878661,197765.250000,79106.100000,197765.250000,131843.500000,791061.000000
933,CA,554795,1080,577,694,321,0.642593,0.556326,252,4,25,15,12,3,513.699074,961.516464,2201.567460,138698.750000,22191.800000,36986.333333,46232.916667,184931.666667
934,CA,511501,679,521,162,118,0.238586,0.226488,92,2,8,2,3,3,753.315169,981.767754,5559.793478,255750.500000,63937.625000,255750.500000,170500.333333,170500.333333
935,CA,538134,774,558,460,316,0.594315,0.566308,201,14,33,26,32,1,695.263566,964.397849,2677.283582,38438.142857,16307.090909,20697.461538,16816.687500,538134.000000
936,CA,608663,734,487,413,251,0.562670,0.515400,196,11,20,9,8,1,829.241144,1249.821355,3105.423469,55333.000000,30433.150000,67629.222222,76082.875000,608663.000000
937,CA,593991,1124,732,553,337,0.491993,0.460383,266,15,23,10,11,2,528.461744,811.463115,2233.048872,39599.400000,25825.695652,59399.100000,53999.181818,296995.500000
939,CA,399075,646,469,221,141,0.342105,0.300640,97,7,15,5,4,0,617.763158,850.906183,4114.175258,57010.714286,26605.000000,79815.000000,99768.750000,999999.000000
940,CA,868408,1775,1490,339,317,0.190986,0.212752,251,24,14,11,14,0,489.243944,582.824161,3459.792829,36183.666667,62029.142857,78946.181818,62029.142857,999999.000000
941,CA,864365,2269,1846,204,186,0.089907,0.100758,133,9,18,6,7,0,380.945350,468.236728,6498.984962,96040.555556,48020.277778,144060.833333,123480.714286,999999.000000
943,CA,112061,295,243,21,21,0.071186,0.086420,12,1,3,2,4,0,379.867797,461.156379,9338.416667,112061.000000,37353.666667,56030.500000,28015.250000,999999.000000
944,CA,141274,372,328,60,60,0.161290,0.182927,44,0,3,3,5,1,379.768817,430.713415,3210.772727,999999.000000,47091.333333,47091.333333,28254.800000,141274.000000
945,CA,2442014,5139,3342,1818,878,0.353765,0.262717,677,58,51,26,39,2,475.192450,730.704369,3607.110783,42103.689655,47882.627451,93923.615385,62615.743590,1221007.000000
946,CA,438386,742,609,241,196,0.324798,0.321839,133,7,14,13,14,1,590.816712,719.845649,3296.135338,62626.571429,31313.285714,33722.000000,31313.285714,438386.000000
947,CA,147361,361,321,82,81,0.227147,0.252336,62,2,1,7,1,0,408.202216,459.068536,2376.790323,73680.500000,147361.000000,21051.571429,147361.000000,999999.000000
948,CA,175148,119,107,24,23,0.201681,0.214953,19,1,4,0,2,0,1471.831933,1636.897196,9218.315789,175148.000000,43787.000000,999999.000000,87574.000000,999999.000000
949,CA,391672,728,597,105,89,0.144231,0.149079,59,5,11,5,8,1,538.010989,656.067002,6638.508475,78334.400000,35606.545455,78334.400000,48959.000000,391672.000000
950,CA,868847,1741,1330,438,268,0.251580,0.201504,201,4,22,6,13,1,499.050546,653.268421,4322.621891,217211.750000,39493.045455,144807.833333,66834.384615,868847.000000
951,CA,1046717,2020,1501,536,352,0.265347,0.234510,277,5,22,13,11,1,518.176733,697.346436,3778.761733,209343.400000,47578.045455,80516.692308,95156.090909,1046717.000000
952,CA,515923,971,603,570,301,0.587024,0.499171,234,10,22,9,5,0,531.331617,855.593698,2204.799145,51592.300000,23451.045455,57324.777778,103184.600000,999999.000000
953,CA,1074900,1782,1160,850,477,0.476992,0.411207,366,17,39,16,16,1,603.198653,926.637931,2936.885246,63229.411765,27561.538462,67181.250000,67181.250000,1074900.000000
954,CA,519822,847,668,210,151,0.247934,0.226048,109,1,6,10,4,1,613.721370,778.176647,4769.009174,519822.000000,86637.000000,51982.200000,129955.500000,519822.000000
955,CA,166011,169,149,0,0,0.000000,0.000000,0,0,0,0,0,0,982.313609,1114.167785,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
956,CA,1219313,2492,1695,963,521,0.386437,0.307375,407,26,33,17,18,2,489.290931,719.358702,2995.855037,46896.653846,36948.878788,71724.294118,67739.611111,609656.500000
957,CA,345054,574,470,199,170,0.346690,0.361702,109,19,15,9,10,0,601.139373,734.157447,3165.633028,18160.736842,23003.600000,38339.333333,34505.400000,999999.000000
958,CA,843546,1905,1134,920,406,0.482940,0.358025,305,28,25,16,12,1,442.806299,743.867725,2765.724590,30126.642857,33741.840000,52721.625000,70295.500000,843546.000000
959,CA,524439,696,548,174,142,0.250000,0.259124,117,6,8,2,0,0,753.504310,957.005474,4482.384615,87406.500000,65554.875000,262219.500000,999999.000000,999999.000000
960,CA,299093,372,303,44,44,0.118280,0.145215,35,0,2,2,0,0,804.013441,987.105611,8545.514286,999999.000000,149546.500000,149546.500000,999999.000000,999999.000000
961,CA,107849,148,124,17,15,0.114865,0.120968,15,1,0,0,0,0,728.709459,869.750000,7189.933333,107849.000000,999999.000000,999999.000000,999999.000000,999999.000000
967,HI,999522,1550,707,838,121,0.540645,0.171146,99,12,4,3,7,2,644.852903,1413.751061,10096.181818,83293.500000,249880.500000,333174.000000,142788.857143,499761.000000
968,HI,422084,792,666,178,139,0.224747,0.208709,120,10,3,3,6,2,532.934343,633.759760,3517.366667,42208.400000,140694.666667,140694.666667,70347.333333,211042.000000
970,OR,815425,1281,931,538,350,0.419984,0.375940,284,27,15,14,18,1,636.553474,875.859291,2871.214789,30200.925926,54361.666667,58244.642857,45301.388889,815425.000000
971,OR,337860,554,456,274,221,0.494585,0.484649,173,20,10,11,12,2,609.855596,740.921053,1952.947977,16893.000000,33786.000000,30714.545455,28155.000000,168930.000000
972,OR,906895,1721,1196,749,434,0.435212,0.362876,359,27,17,14,20,3,526.958164,758.273411,2526.169916,33588.703704,53346.764706,64778.214286,45344.750000,302298.333333
973,OR,623094,787,607,259,184,0.329098,0.303130,160,12,8,4,6,1,791.733164,1026.514003,3894.337500,51924.500000,77886.750000,155773.500000,103849.000000,623094.000000
974,OR,567639,622,494,128,106,0.205788,0.214575,86,15,3,1,2,1,912.602894,1149.066802,6600.453488,37842.600000,189213.000000,567639.000000,283819.500000,567639.000000
975,OR,294955,423,308,151,107,0.356974,0.347403,94,9,2,1,2,0,697.293144,957.646104,3137.819149,32772.777778,147477.500000,294955.000000,147477.500000,999999.000000
976,OR,70819,90,78,28,23,0.311111,0.294872,21,1,0,0,1,0,786.877778,907.935897,3372.333333,70819.000000,999999.000000,999999.000000,70819.000000,999999.000000
977,OR,231023,281,219,34,28,0.120996,0.127854,22,8,0,0,0,0,822.145907,1054.899543,10501.045455,28877.875000,999999.000000,999999.000000,999999.000000,999999.000000
978,OR,146207,99,91,15,14,0.151515,0.153846,10,6,0,0,0,0,1476.838384,1606.670330,14620.700000,24367.833333,999999.000000,999999.000000,999999.000000,999999.000000
979,OR,31181,30,25,13,10,0.433333,0.400000,8,2,0,0,0,0,1039.366667,1247.240000,3897.625000,15590.500000,999999.000000,999999.000000,999999.000000,999999.000000
980,WA,1473876,2758,1946,1026,578,0.372009,0.297020,475,36,32,17,29,2,534.400290,757.387461,3102.896842,40941.000000,46058.625000,86698.588235,50823.310345,736938.000000
981,WA,955650,1870,1458,581,402,0.310695,0.275720,332,11,21,13,35,0,511.042781,655.452675,2878.463855,86877.272727,45507.142857,73511.538462,27304.285714,999999.000000
982,WA,923983,1126,867,363,257,0.322380,0.296424,206,12,14,14,23,0,820.588810,1065.724337,4485.354369,76998.583333,65998.785714,65998.785714,40173.173913,999999.000000
983,WA,749604,1044,745,436,243,0.417625,0.326174,193,7,17,14,19,1,718.011494,1006.179866,3883.958549,107086.285714,44094.352941,53543.142857,39452.842105,749604.000000
984,WA,421357,929,669,393,245,0.423036,0.366218,199,10,18,9,15,1,453.559742,629.831091,2117.371859,42135.700000,23408.722222,46817.444444,28090.466667,421357.000000
985,WA,493842,641,485,232,169,0.361934,0.348454,130,4,21,9,11,0,770.424337,1018.230928,3798.784615,123460.500000,23516.285714,54871.333333,44894.727273,999999.000000
986,WA,607987,809,561,360,237,0.444994,0.422460,190,18,10,9,18,1,751.529048,1083.755793,3199.931579,33777.055556,60798.700000,67554.111111,33777.055556,607987.000000
988,WA,227613,232,176,45,31,0.193966,0.176136,25,4,1,0,0,0,981.090517,1293.255682,9104.520000,56903.250000,227613.000000,999999.000000,999999.000000,999999.000000
989,WA,292948,269,221,68,56,0.252788,0.253394,52,3,1,0,1,0,1089.026022,1325.556561,5633.615385,97649.333333,292948.000000,999999.000000,292948.000000,999999.000000
990,WA,148394,101,84,20,20,0.198020,0.238095,18,2,0,0,0,0,1469.247525,1766.595238,8244.111111,74197.000000,999999.000000,999999.000000,999999.000000,999999.000000
991,WA,118236,80,74,27,24,0.337500,0.324324,20,1,2,0,0,0,1477.950000,1597.783784,5911.800000,118236.000000,59118.000000,999999.000000,999999.000000,999999.000000
992,WA,356602,524,421,153,136,0.291985,0.323040,115,3,5,0,5,0,680.538168,847.035629,3100.886957,118867.333333,71320.400000,999999.000000,71320.400000,999999.000000
993,WA,377604,404,309,128,88,0.316832,0.284790,75,14,1,0,0,0,934.663366,1222.019417,5034.720000,26971.714286,377604.000000,999999.000000,999999.000000,999999.000000
994,WA,22300,16,15,0,0,0.000000,0.000000,0,0,0,0,0,0,1393.750000,1486.666667,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
995,AK,326162,534,448,12,12,0.022472,0.026786,11,0,0,0,1,0,610.790262,728.040179,29651.090909,999999.000000,999999.000000,999999.000000,326162.000000,999999.000000
996,AK,200587,163,141,7,6,0.042945,0.042553,5,0,0,0,1,0,1230.595092,1422.602837,40117.400000,999999.000000,999999.000000,999999.000000,200587.000000,999999.000000
997,CA,138368,191,162,1,1,0.005236,0.006173,0,0,0,0,1,0,724.439791,854.123457,999999.000000,999999.000000,999999.000000,999999.000000,138368.000000,999999.000000
998,AK,50935,65,57,2,2,0.030769,0.035088,1,0,0,0,1,0,783.615385,893.596491,50935.000000,999999.000000,999999.000000,999999.000000,50935.000000,999999.000000
