LATITUDE,LONGITUDE,INN
37.3415037,-122.0424719,FALSE
37.3415037,-122.0424202,FALSE
37.3415206,-122.0428881,FALSE
37.3416092,-122.042564,FALSE
37.3416194,-122.0423228,FALSE
37.3416199,-122.0421889,FALSE
37.3416227,-122.0428781,FALSE
37.3416255,-122.0426635,FALSE
37.3416255,-122.0424719,FALSE
37.3416305,-122.0424586,FALSE
37.3416748,-121.9395338,FALSE
37.3418231,-121.8424725,TRUE
37.3419523,-122.035798,FALSE
37.3420387,-121.8388027,FALSE
37.3421029,-121.8772226,FALSE
37.3421519,-121.8771852,FALSE
37.3421787,-121.8772539,FALSE
37.3421837,-121.8772669,TRUE
37.3422261,-121.8771744,TRUE
37.3424222,-121.8767916,FALSE
37.3424849,-121.8767636,TRUE
37.3424901,-121.8518435,FALSE
37.3425192,-121.8762736,TRUE
37.342674,-121.980427,FALSE
37.3428151,-122.0319581,FALSE
37.3428272,-121.8758734,FALSE
37.3428461,-122.0329128,FALSE
37.3429436,-121.8784303,TRUE
37.3429654,-121.8779189,TRUE
37.3429689,-121.9279781,FALSE
37.343218,-122.0090203,FALSE
37.3442844,-121.9590869,TRUE
37.3444021,-121.8383801,TRUE
37.3444882,-121.9311116,FALSE
37.3445489,-121.8357556,FALSE
37.344619,-122.0667662,FALSE
37.3450187,-121.8348436,TRUE
37.3454749,-121.834421,FALSE
37.3457755,-121.9596868,TRUE
37.34587,-121.833625,FALSE
37.3458976,-122.0827959,FALSE
37.3459005,-122.0272066,FALSE
37.34613,-122.033984,FALSE
37.3461637,-121.9525592,FALSE
37.3463599,-121.8984833,FALSE
37.3465242,-121.9598201,FALSE
37.346564,-121.8100399,TRUE
37.3466711,-121.9022926,FALSE
37.3472525,-121.959709,TRUE
37.3474814,-122.0980182,FALSE
37.3475434,-121.8967938,TRUE
37.3475785,-121.9596868,FALSE
37.3477753,-121.9465025,FALSE
37.3478186,-121.8308622,TRUE
37.3478923,-121.9596423,TRUE
37.3479022,-121.8970383,FALSE
37.3479331,-121.9489553,FALSE
37.3480628,-121.8634882,TRUE
37.3481553,-121.9596423,FALSE
37.3484128,-121.9461112,FALSE
37.34848,-121.9596868,FALSE
37.3485463,-121.9443558,FALSE
37.3492575,-122.0650794,FALSE
37.349343,-122.0509397,FALSE
37.3497418,-121.8982121,FALSE
37.3503311,-121.8134221,FALSE
37.3505725,-121.8975941,FALSE
37.3507482,-122.0150724,FALSE
37.3508405,-121.9840343,FALSE
37.351292,-122.087135,FALSE
37.3513216,-122.0545802,TRUE
37.3513521,-121.9653076,TRUE
37.3514016,-121.9666406,FALSE
37.351433,-122.0043456,TRUE
37.3514594,-121.8717155,TRUE
37.3515681,-121.9921464,FALSE
37.351591,-122.0267625,FALSE
37.3516636,-122.0338009,FALSE
37.3516646,-122.01737,FALSE
37.3517063,-122.0329128,FALSE
37.3517163,-122.0547665,FALSE
37.3517163,-122.0545802,TRUE
37.3519288,-122.0077767,FALSE
37.3519999,-121.9667739,TRUE
37.3520541,-121.9877354,FALSE
37.3520872,-121.9614287,TRUE
37.3520935,-121.9803277,TRUE
37.3521,-122.00585,FALSE
37.3521324,-122.0861952,FALSE
37.3525446,-121.8923391,FALSE
37.3525485,-122.0144388,TRUE
37.3525892,-121.9605364,FALSE
37.3526669,-121.9783598,TRUE
37.3526784,-122.0493413,TRUE
37.3526852,-122.0616374,FALSE
37.352706,-121.791879,FALSE
37.352708,-121.973744,FALSE
37.3527551,-121.8561721,FALSE
37.3529206,-122.0492965,FALSE
37.3530447,-121.8294163,FALSE
37.3530535,-122.051338,TRUE
37.3531032,-122.1461749,FALSE
37.3531611,-121.9773259,FALSE
37.3531704,-121.976825,FALSE
37.3532726,-121.8243225,FALSE
37.3533409,-122.010979,FALSE
37.3533935,-121.8916086,FALSE
37.3534488,-122.0120835,FALSE
37.3534802,-121.8224984,FALSE
37.3537281,-121.8865496,TRUE
37.3541878,-121.8193173,TRUE
37.35426,-121.85227,FALSE
37.3542838,-121.8533193,TRUE
37.354341,-121.9466498,TRUE
37.3543597,-121.9586203,FALSE
37.3545319,-121.9847451,FALSE
37.3545825,-121.8526441,FALSE
37.3546507,-121.8524805,FALSE
37.3548222,-121.97817,FALSE
37.3548897,-121.9629749,FALSE
37.3551966,-122.0900159,FALSE
37.3552706,-122.0147497,TRUE
37.3553683,-121.9576843,FALSE
37.3554114,-121.8491891,FALSE
37.3554456,-121.9607532,FALSE
37.3555495,-121.9903424,FALSE
37.3559233,-122.0905431,FALSE
37.3559691,-121.956954,FALSE
37.355978,-121.862904,FALSE
37.3561888,-122.032045,TRUE
37.3562033,-121.831485,TRUE
37.3563454,-121.935845,TRUE
37.3563628,-121.818205,TRUE
37.3566585,-121.8199179,FALSE
37.3568523,-121.8174487,FALSE
37.3568935,-121.8193841,FALSE
37.3570176,-121.9974058,FALSE
37.3570526,-121.8617093,TRUE
37.3574401,-121.8452128,FALSE
37.3577779,-122.0766872,FALSE
37.3578552,-121.8623541,FALSE
37.3579974,-121.905152,FALSE
37.3581394,-121.8186577,TRUE
37.3583377,-122.0216334,FALSE
37.3583537,-122.0278696,FALSE
37.3585572,-122.0332236,TRUE
37.3585872,-121.8210022,TRUE
37.3586824,-122.0282058,TRUE
37.3588006,-121.8915252,TRUE
37.3590052,-122.0207896,FALSE
37.3590539,-122.0918887,FALSE
37.3590609,-121.84715,FALSE
37.359075,-122.0924813,FALSE
37.3590795,-122.0942852,FALSE
37.359106,-122.0948178,FALSE
37.3593905,-122.0290939,TRUE
37.3594811,-122.0923991,FALSE
37.3595149,-122.0919774,TRUE
37.3595177,-122.094263,FALSE
37.3595287,-122.0937305,FALSE
37.3595321,-122.0947734,FALSE
37.3595393,-122.0914005,FALSE
37.3595993,-121.8337211,FALSE
37.3598835,-121.9532436,FALSE
37.3600978,-122.0262518,TRUE
37.3602211,-122.0263407,FALSE
37.3602532,-122.0259854,TRUE
37.3603017,-122.025157,TRUE
37.3606365,-121.8470541,TRUE
37.3606591,-121.8470138,TRUE
37.3607807,-121.9613688,FALSE
37.3608745,-121.8461797,TRUE
37.3610776,-121.8464611,FALSE
37.3611079,-121.963186,FALSE
37.3611649,-121.8474298,TRUE
37.3611797,-121.8474989,TRUE
37.3613003,-121.8464596,TRUE
37.3615243,-121.8469506,TRUE
37.3616041,-121.949022,FALSE
37.3616325,-121.8362004,FALSE
37.3617663,-122.0985555,FALSE
37.3618674,-122.0991471,FALSE
37.3619368,-122.0243867,FALSE
37.361995,-122.1124416,FALSE
37.3620364,-121.8474306,FALSE
37.3620997,-121.8464981,TRUE
37.3622057,-121.8489667,FALSE
37.3623746,-121.79836,FALSE
37.3624436,-122.0334678,FALSE
37.362722,-121.852648,FALSE
37.3627905,-121.8330865,TRUE
37.3628184,-121.8478708,FALSE
37.3632237,-121.8477942,TRUE
37.3632361,-122.0257412,TRUE
37.363503,-122.0455008,FALSE
37.3636276,-122.0261852,TRUE
37.3636468,-121.9139046,FALSE
37.3637707,-121.8483217,FALSE
37.3638844,-122.0288009,FALSE
37.3640046,-121.913457,FALSE
37.3642424,-121.8485664,FALSE
37.3642928,-121.9777702,FALSE
37.3643762,-121.8263467,FALSE
37.3644051,-121.9667961,FALSE
37.3645712,-121.8287713,TRUE
37.3646436,-121.8487621,TRUE
37.3647042,-121.8479659,TRUE
37.3647219,-121.8522429,FALSE
37.364847,-122.0233875,FALSE
37.3650669,-121.8473337,TRUE
37.3652995,-121.8482995,FALSE
37.365549,-121.8469651,TRUE
37.365639,-121.8489222,TRUE
37.3656409,-121.8472418,FALSE
37.3656637,-121.8517244,FALSE
37.3658717,-121.8485219,TRUE
37.366051,-121.8670252,FALSE
37.3662199,-121.8477599,FALSE
37.366292,-121.8476309,FALSE
37.3663861,-121.8476774,FALSE
37.36641,-121.87083,FALSE
37.3664764,-122.0100197,FALSE
37.3664909,-122.0092868,FALSE
37.3665041,-122.0241265,FALSE
37.3666463,-122.0828139,FALSE
37.366747,-121.86902,FALSE
37.366795,-121.827247,FALSE
37.3668078,-121.8199345,FALSE
37.3669233,-122.0846817,FALSE
37.3669775,-122.0782923,TRUE
37.3669885,-122.0805974,FALSE
37.366997,-122.0039347,FALSE
37.367006,-122.082967,TRUE
37.3670171,-122.0823686,FALSE
37.3670347,-122.0837924,TRUE
37.3670568,-122.0817566,FALSE
37.3674268,-122.1156076,FALSE
37.3676207,-121.9925857,TRUE
37.3677254,-121.8490687,TRUE
37.3677573,-122.0336455,TRUE
37.3681708,-122.1135746,FALSE
37.3682691,-122.0824676,TRUE
37.368617,-122.043884,FALSE
37.369065,-122.0353135,FALSE
37.3693137,-122.0358879,FALSE
37.3693988,-122.035872,FALSE
37.3698793,-122.0363763,FALSE
37.3700305,-122.0769313,FALSE
37.3701279,-121.9640635,FALSE
37.3704632,-122.0169139,FALSE
37.3706947,-121.824011,TRUE
37.3708221,-121.9169174,FALSE
37.370871,-122.0318471,FALSE
37.3708861,-121.8697143,FALSE
37.3711013,-122.0197015,FALSE
37.3711065,-122.0474766,FALSE
37.3711894,-122.0437495,TRUE
37.3713209,-122.0439332,FALSE
37.3714213,-122.0566224,FALSE
37.3715159,-121.8222092,FALSE
37.3716806,-121.8466315,FALSE
37.3717447,-122.0456118,TRUE
37.3718391,-122.1115032,FALSE
37.3720897,-122.0581984,FALSE
37.3721431,-121.8424617,TRUE
37.3723584,-121.9895664,FALSE
37.3723796,-122.0981906,FALSE
37.3724874,-122.0595525,TRUE
37.3726363,-121.9895206,FALSE
37.3727377,-121.8732497,FALSE
37.3730065,-122.2123596,FALSE
37.3731093,-121.9893991,FALSE
37.3731111,-121.990443,FALSE
37.3732735,-121.989401,FALSE
37.3732744,-121.9904451,FALSE
37.3732764,-121.9902803,FALSE
37.3733541,-121.9895667,TRUE
37.3733591,-121.9902812,FALSE
37.3733859,-122.08663,FALSE
37.3734042,-122.086622,FALSE
37.3734565,-121.8467388,TRUE
37.3735224,-121.9904477,FALSE
37.373523,-121.8439255,FALSE
37.3735873,-122.0876924,TRUE
37.3736176,-121.9895696,FALSE
37.3736189,-121.9894049,FALSE
37.3738023,-122.0527156,FALSE
37.373846,-122.0873406,TRUE
37.3743794,-121.975882,TRUE
37.3749248,-121.8736089,FALSE
37.3749762,-122.0580508,FALSE
37.3750508,-121.9773926,FALSE
37.3752256,-121.8361541,FALSE
37.3755121,-122.0620235,TRUE
37.3755248,-122.0590068,TRUE
37.3759438,-122.2162607,FALSE
37.3760814,-122.0349139,FALSE
37.3762817,-122.1154745,TRUE
37.3763641,-122.0478984,FALSE
37.3763818,-122.0252638,TRUE
37.3764604,-121.8337679,FALSE
37.3765268,-122.0651929,FALSE
37.3769119,-121.8778077,FALSE
37.3772928,-122.0766888,FALSE
37.3774586,-122.0748493,FALSE
37.3775145,-122.0643385,FALSE
37.3776357,-121.8281929,TRUE
37.3778681,-122.1677088,FALSE
37.378349,-122.046855,FALSE
37.3785693,-121.8511794,TRUE
37.3787729,-121.8457864,FALSE
37.378782,-121.9951621,TRUE
37.3789877,-122.0699421,FALSE
37.3791188,-121.8502121,TRUE
37.3795377,-121.9947906,TRUE
37.3795929,-121.994424,TRUE
37.3796419,-121.9949204,FALSE
37.3796503,-122.0743,TRUE
37.3796577,-122.0605957,FALSE
37.3797979,-121.9944069,FALSE
37.3800205,-121.9945279,FALSE
37.380023,-121.9944439,FALSE
37.3800304,-121.994192,FALSE
37.3801373,-122.1178907,FALSE
37.380183,-122.117653,FALSE
37.3804697,-121.8273254,TRUE
37.380517,-121.868976,FALSE
37.3805308,-122.1167391,FALSE
37.380718,-122.0754291,TRUE
37.3807816,-122.1149199,TRUE
37.3809716,-121.9998101,FALSE
37.3810325,-122.1169705,FALSE
37.3810677,-122.119734,FALSE
37.3811471,-122.1207102,FALSE
37.381302,-121.883709,FALSE
37.3816742,-122.0747106,TRUE
37.3817313,-121.9953398,FALSE
37.3817772,-121.8932657,TRUE
37.3817895,-121.858338,FALSE
37.3818546,-122.0748781,FALSE
37.3820647,-121.9127518,FALSE
37.382093,-122.016257,FALSE
37.3823855,-122.0866294,FALSE
37.3824682,-122.0763119,TRUE
37.3826343,-122.0762322,FALSE
37.38284,-122.0419171,FALSE
37.3829005,-122.0769449,FALSE
37.3829005,-122.0763119,FALSE
37.383142,-121.8970383,TRUE
37.383427,-121.9950066,FALSE
37.3837914,-122.0806566,TRUE
37.3841523,-122.081237,TRUE
37.3843465,-121.8725604,FALSE
37.3848827,-122.0036726,FALSE
37.385129,-121.830442,FALSE
37.3854766,-121.8614647,FALSE
37.3859453,-121.8970057,FALSE
37.3860738,-121.8396034,FALSE
37.3862861,-121.9607754,TRUE
37.386398,-122.0832344,FALSE
37.3864245,-121.9914994,FALSE
37.3864306,-121.9906606,FALSE
37.3867036,-122.0865624,FALSE
37.3869955,-121.8468094,FALSE
37.3870435,-122.217103,FALSE
37.3871268,-121.8833883,FALSE
37.3871545,-121.8876188,FALSE
37.3873071,-122.2215358,FALSE
37.3873417,-121.8853003,TRUE
37.3874619,-121.9915196,FALSE
37.3875874,-121.8828547,FALSE
37.3876142,-121.8623541,TRUE
37.3877691,-121.8599678,FALSE
37.3877779,-121.99072,FALSE
37.3879044,-121.8590593,FALSE
37.3881471,-121.996935,FALSE
37.3884316,-121.8559942,TRUE
37.3887194,-121.8621762,FALSE
37.3887377,-121.929218,TRUE
37.3887394,-122.0892769,FALSE
37.3890823,-122.0454212,FALSE
37.3892124,-122.0043741,FALSE
37.3892421,-122.0953947,TRUE
37.3893005,-122.0581096,FALSE
37.3894416,-122.0955206,FALSE
37.3895191,-122.1220412,FALSE
37.3896773,-122.0297156,FALSE
37.3896966,-122.0297297,TRUE
37.3896966,-122.0297156,FALSE
37.3897217,-122.0441483,FALSE
37.3900237,-122.0944849,FALSE
37.3900426,-122.0920014,FALSE
37.3901852,-121.8986611,FALSE
37.390265,-122.0921229,FALSE
37.3903568,-121.9908698,FALSE
37.3903841,-122.0807707,TRUE
37.3904681,-122.0983459,FALSE
37.3906573,-122.0805986,FALSE
37.3908706,-122.0449014,FALSE
37.3912541,-122.0798164,FALSE
37.3919873,-121.8422501,FALSE
37.3921247,-121.860842,FALSE
37.3922727,-122.1441344,FALSE
37.3924994,-121.8424823,TRUE
37.3926565,-122.0240092,FALSE
37.3929194,-121.9773926,FALSE
37.3931605,-122.1058677,FALSE
37.393335,-121.83226,FALSE
37.393483,-122.077491,TRUE
37.394101,-121.8451636,FALSE
37.3945696,-122.0947068,FALSE
37.394602,-121.902374,FALSE
37.3947397,-121.9456213,FALSE
37.3953674,-121.8464536,FALSE
37.3953693,-121.9463485,FALSE
37.3955434,-122.1054905,FALSE
37.3955675,-121.9443982,FALSE
37.3960629,-121.9195328,FALSE
37.3962155,-121.8901468,FALSE
37.3964171,-121.8902145,FALSE
37.3966355,-121.8890015,FALSE
37.3967998,-122.0771349,FALSE
37.3968518,-121.9527992,FALSE
37.3969048,-122.0616833,FALSE
37.3976361,-122.1046474,FALSE
37.397825,-121.957734,FALSE
37.3978406,-121.997157,TRUE
37.3978449,-122.108179,TRUE
37.3978471,-121.9425941,FALSE
37.3980766,-122.075178,TRUE
37.3981593,-121.8595078,FALSE
37.3981906,-121.8781857,FALSE
37.3986468,-121.9205551,FALSE
37.39871,-122.10955,FALSE
37.3987464,-121.9628416,FALSE
37.398767,-121.924692,FALSE
37.39931,-122.071824,FALSE
37.3993563,-121.9872328,FALSE
37.3994365,-122.1094277,FALSE
37.3995188,-122.0179917,FALSE
37.399552,-122.013668,FALSE
37.3995761,-122.0630186,FALSE
37.399631,-121.9452533,FALSE
37.3996415,-122.1139594,TRUE
37.399663,-121.8737166,FALSE
37.4003971,-121.9219847,FALSE
37.4004818,-122.1125447,FALSE
37.4007101,-121.9647966,FALSE
37.4008361,-121.8486998,FALSE
37.4008456,-122.0888814,FALSE
37.4010451,-121.962375,FALSE
37.4010601,-122.0936302,FALSE
37.4017243,-121.9548045,FALSE
37.4018132,-122.1232231,FALSE
37.4019316,-122.1300124,FALSE
37.4020375,-122.1076114,FALSE
37.4025373,-122.1063558,TRUE
37.4025781,-122.1136515,FALSE
37.402658,-121.9077772,FALSE
37.4029895,-122.0794005,FALSE
37.4030515,-121.8705593,FALSE
37.403086,-121.9292671,FALSE
37.4035098,-121.9273368,FALSE
37.4035784,-121.9951472,TRUE
37.4037508,-121.882121,FALSE
37.4037945,-121.9418893,FALSE
37.4040185,-121.8810622,FALSE
37.4041567,-121.881832,TRUE
37.4041715,-121.9790364,FALSE
37.4044877,-122.1454159,FALSE
37.4050158,-122.0911555,FALSE
37.405034,-121.9996432,FALSE
37.405063,-122.1402524,FALSE
37.4050651,-121.8618427,FALSE
37.4051138,-122.1401776,FALSE
37.4053482,-122.0632165,FALSE
37.4054073,-122.1400089,FALSE
37.4061044,-121.9976496,TRUE
37.4061158,-122.0922218,FALSE
37.4068612,-122.1199337,FALSE
37.4069127,-121.9385116,FALSE
37.4069825,-121.8873679,FALSE
37.4071861,-121.945089,TRUE
37.4074524,-121.9963494,FALSE
37.4076141,-122.0920656,FALSE
37.4081213,-121.9352096,FALSE
37.4081574,-121.8645556,FALSE
37.410213,-121.9451335,TRUE
37.4112564,-122.1236163,FALSE
37.4113622,-122.1309367,FALSE
37.4123171,-121.9584499,FALSE
37.4123177,-122.1183808,FALSE
37.4125705,-122.1243305,TRUE
37.4127963,-121.9384477,FALSE
37.4128003,-122.1244593,FALSE
37.4128628,-121.9384636,FALSE
37.4128697,-121.9030847,TRUE
37.4129864,-122.1245258,FALSE
37.4132495,-121.8846319,TRUE
37.4133264,-121.86122,FALSE
37.4133347,-121.8846319,FALSE
37.4138886,-121.8849175,FALSE
37.4139643,-122.1591268,FALSE
37.414068,-121.8850399,FALSE
37.4141868,-121.849834,FALSE
37.4147172,-121.8747179,FALSE
37.4151464,-122.0243867,FALSE
37.4151627,-121.8762171,TRUE
37.4155684,-121.957827,FALSE
37.415802,-121.8775632,TRUE
37.4159532,-122.0775773,FALSE
37.416162,-121.9549059,TRUE
37.4162896,-121.8787681,FALSE
37.4163634,-121.8760321,FALSE
37.4168875,-121.877074,FALSE
37.4174955,-121.8719823,FALSE
37.41796,-121.8759401,FALSE
37.4180946,-122.1319476,FALSE
37.4181058,-121.872218,FALSE
37.4183861,-121.8685136,FALSE
37.4185458,-122.1238552,TRUE
37.4185532,-122.1237298,FALSE
37.4185571,-121.8761402,FALSE
37.4186496,-122.1239024,TRUE
37.4187503,-121.9086601,FALSE
37.4188783,-122.1102037,FALSE
37.4192521,-122.0954211,FALSE
37.4193448,-121.9156391,FALSE
37.4199206,-121.8765827,TRUE
37.4199421,-121.8764959,FALSE
37.4200102,-121.8765195,TRUE
37.4201379,-121.8765598,FALSE
37.4201508,-121.8765849,FALSE
37.4202336,-121.8767395,TRUE
37.4202505,-121.8766433,TRUE
37.420337,-121.89856,FALSE
37.4212448,-121.9048852,TRUE
37.4213094,-121.9112691,FALSE
37.4226373,-122.1102386,FALSE
37.4227023,-122.1061286,FALSE
37.423424,-121.9172435,FALSE
37.4234946,-121.9063301,FALSE
37.4236447,-121.9181325,FALSE
37.4245947,-122.1470621,FALSE
37.4246887,-121.9048319,FALSE
37.4248129,-122.1089961,FALSE
37.4253514,-121.9051484,FALSE
37.4257269,-121.9136017,FALSE
37.42607,-121.92477,TRUE
37.4266,-121.9055521,FALSE
37.4266619,-121.9193327,TRUE
37.426865,-122.1454763,FALSE
37.4268886,-122.1454357,TRUE
37.4269273,-122.1455568,FALSE
37.4270849,-122.1458839,TRUE
37.4276116,-121.9128117,FALSE
37.4279073,-122.1452212,TRUE
37.4281215,-122.1420843,FALSE
37.4282114,-122.1450216,FALSE
37.4282492,-122.1423629,TRUE
37.4282631,-121.9080809,TRUE
37.4284518,-122.210542,FALSE
37.4285372,-121.9066126,FALSE
37.428553,-121.906554,TRUE
37.4286384,-121.9066232,TRUE
37.4286587,-121.9091405,FALSE
37.4289184,-122.251929,FALSE
37.4289964,-121.9080271,FALSE
37.4290609,-122.1501893,FALSE
37.429316,-122.150522,FALSE
37.4295296,-121.9100421,FALSE
37.4297314,-122.1509434,FALSE
37.4300536,-122.1420961,FALSE
37.4300856,-122.1421161,FALSE
37.4302414,-121.9092157,TRUE
37.4304875,-122.1516694,FALSE
37.4304875,-122.1515331,FALSE
37.4307721,-121.8995188,FALSE
37.4309848,-121.9087033,FALSE
37.4316828,-122.2019949,FALSE
37.4318055,-121.8987709,FALSE
37.4318075,-121.8979742,TRUE
37.4318266,-121.8986728,TRUE
37.4318889,-122.2012289,FALSE
37.431892,-121.8989945,FALSE
37.4319089,-121.8977338,TRUE
37.4319228,-121.9091974,FALSE
37.431981,-121.8991658,FALSE
37.431988,-121.8991501,FALSE
37.4320472,-121.8987278,TRUE
37.4320943,-121.8978067,FALSE
37.432095,-121.8978079,FALSE
37.4320962,-121.8978077,FALSE
37.432125,-121.897811,FALSE
37.4321722,-121.9079305,FALSE
37.432215,-121.8979059,FALSE
37.4322707,-122.1271213,FALSE
37.4324274,-121.8978984,FALSE
37.4324411,-121.8978361,FALSE
37.4325114,-121.8966826,FALSE
37.4328562,-122.129517,FALSE
37.4329388,-122.1749851,FALSE
37.4330746,-122.1750485,FALSE
37.4331101,-121.8928016,TRUE
37.4333388,-122.1295528,TRUE
37.4337749,-121.8977108,FALSE
37.4338515,-122.1839618,FALSE
37.4343324,-121.883448,FALSE
37.4343928,-122.2039364,FALSE
37.434393,-122.1283414,FALSE
37.4345792,-121.898253,FALSE
37.4346687,-121.8844203,FALSE
37.4347532,-121.9024158,TRUE
37.434856,-121.9070637,TRUE
37.434926,-122.1779312,FALSE
37.4349371,-122.1799562,FALSE
37.4349821,-121.9153765,FALSE
37.4351337,-121.8852045,FALSE
37.4354535,-122.1307149,FALSE
37.43553,-121.900514,FALSE
37.4355331,-122.1773879,FALSE
37.435649,-121.8985816,FALSE
37.4356805,-122.1795277,FALSE
37.435858,-121.8988777,FALSE
37.4359516,-122.1788772,FALSE
37.4362716,-122.1952908,FALSE
37.4362733,-121.892281,TRUE
37.4364004,-121.8842331,TRUE
37.4364544,-122.1271657,FALSE
37.4365036,-122.1783873,TRUE
37.436574,-122.174246,FALSE
37.4366514,-122.1782002,TRUE
37.4368555,-122.1761729,FALSE
37.437467,-122.1767824,FALSE
37.4377212,-122.1743661,FALSE
37.4380231,-122.175345,FALSE
37.4381666,-122.1760496,FALSE
37.4398681,-121.8979942,FALSE
37.4404564,-122.153383,FALSE
37.4406087,-122.157264,FALSE
37.4415474,-122.1583063,FALSE
37.4416478,-122.1371032,FALSE
37.4426313,-121.9026624,FALSE
37.4430634,-122.1575079,FALSE
37.4431416,-121.8817208,FALSE
37.4432134,-121.8812317,FALSE
37.4435674,-122.1622148,FALSE
37.4439592,-121.917848,FALSE
37.443962,-121.918098,FALSE
37.4451447,-121.8921705,FALSE
37.4451662,-121.8920773,FALSE
37.4453345,-121.8921032,TRUE
37.4455019,-121.8921257,TRUE
37.4455868,-122.1574636,FALSE
37.4460468,-122.1660679,FALSE
37.4462239,-121.9005728,FALSE
37.4462328,-121.8937425,FALSE
37.4463204,-122.1564656,FALSE
37.4464969,-122.1558225,FALSE
37.4467906,-121.8895366,TRUE
37.4468041,-121.8897185,FALSE
37.447108,-121.8975051,FALSE
37.4471261,-122.1556007,FALSE
37.447328,-121.8925255,FALSE
37.4473401,-122.133776,FALSE
37.4474953,-122.1613706,FALSE
37.4476286,-122.1514757,FALSE
37.447634,-121.9031492,FALSE
37.447686,-122.15228,FALSE
37.4477776,-122.1526511,FALSE
37.4477898,-122.1535079,FALSE
37.4478541,-122.1534407,FALSE
37.4479215,-122.1532259,FALSE
37.4479217,-122.184219,FALSE
37.448041,-122.1520301,TRUE
37.4481275,-122.1537822,TRUE
37.4483936,-121.887343,TRUE
37.4484541,-122.1536934,FALSE
37.44861,-122.1536261,FALSE
37.4488085,-121.8883461,FALSE
37.4491694,-122.1546693,FALSE
37.4493448,-122.1720682,FALSE
37.44989,-122.17647,FALSE
37.4499828,-122.1874001,FALSE
37.450074,-122.184396,FALSE
37.4500907,-122.1570644,FALSE
37.4504577,-122.1568426,FALSE
37.4504835,-122.1566078,FALSE
37.4506006,-122.1331549,FALSE
37.450974,-122.1876421,TRUE
37.45102,-122.1875061,TRUE
37.4513104,-122.1572418,FALSE
37.4514296,-122.1884846,TRUE
37.4514501,-122.1864449,FALSE
37.4519228,-121.9097515,FALSE
37.4521405,-122.1744941,FALSE
37.4521712,-122.1820993,FALSE
37.452274,-122.1864449,FALSE
37.4529398,-122.1529838,FALSE
37.4529997,-122.1850497,FALSE
37.453487,-122.1846712,FALSE
37.454346,-122.2284927,FALSE
37.4548229,-121.9157328,FALSE
37.4549444,-121.911646,FALSE
37.4551329,-122.2290047,TRUE
37.4552304,-122.1646265,FALSE
37.4557143,-121.9100034,FALSE
37.4557598,-121.9109339,FALSE
37.4558769,-121.9118149,FALSE
37.4559383,-122.2243284,FALSE
37.4562716,-122.1683519,FALSE
37.4570287,-122.4395357,FALSE
37.4570662,-122.2334149,FALSE
37.4573527,-121.9007507,FALSE
37.4574486,-122.2270544,FALSE
37.4574949,-122.4304005,FALSE
37.4576715,-122.430312,FALSE
37.4582292,-121.9088581,FALSE
37.4590561,-122.1428211,FALSE
37.4600217,-122.4305111,FALSE
37.460756,-122.432374,FALSE
37.4612036,-122.1353383,FALSE
37.4620944,-121.9184382,FALSE
37.4623022,-122.4309977,FALSE
37.4624011,-122.1601131,FALSE
37.4629607,-122.4295821,FALSE
37.4632384,-122.2243284,TRUE
37.4640473,-122.4279894,FALSE
37.464185,-121.9051075,FALSE
37.4645269,-121.9087751,FALSE
37.4645835,-122.4303602,FALSE
37.4647097,-122.2150638,FALSE
37.4648602,-122.4328337,FALSE
37.4649243,-122.224816,TRUE
37.465297,-122.1734076,FALSE
37.4655086,-122.1607757,FALSE
37.4658773,-122.2414812,TRUE
37.466192,-122.2069289,TRUE
37.4662713,-122.1562788,FALSE
37.466398,-122.2236635,FALSE
37.4665573,-122.2073279,FALSE
37.4665819,-122.1918545,FALSE
37.4677451,-121.9144051,FALSE
37.4678111,-122.2327944,FALSE
37.4683374,-122.429571,FALSE
37.4686149,-122.2068403,FALSE
37.4688938,-122.2132463,FALSE
37.4691229,-122.2130468,TRUE
37.4692768,-122.2477079,FALSE
37.4697518,-122.1594151,FALSE
37.4698371,-122.2273002,FALSE
37.4701921,-122.2126699,FALSE
37.471014,-122.2022852,FALSE
37.4711824,-122.1338668,FALSE
37.4711972,-122.2504333,FALSE
37.4723021,-122.1342862,FALSE
37.4724185,-122.2058427,FALSE
37.4729407,-122.1324895,FALSE
37.473035,-122.2056373,TRUE
37.4735426,-121.9197106,FALSE
37.4737272,-122.2185215,TRUE
37.4747178,-121.9203551,FALSE
37.4762778,-121.9208714,TRUE
37.4774924,-121.9210441,FALSE
37.4778796,-122.1733411,FALSE
37.4782992,-122.2780161,FALSE
37.4783031,-122.1867331,FALSE
37.4796977,-122.233557,FALSE
37.4831105,-122.2669617,FALSE
37.4836021,-122.2323733,FALSE
37.48487,-122.229315,FALSE
37.4850391,-122.2307089,FALSE
37.4853527,-122.2016531,FALSE
37.4857196,-122.2029834,FALSE
37.4857834,-122.2394647,FALSE
37.486129,-122.2160833,FALSE
37.4862287,-122.2407057,FALSE
37.4862659,-122.2385561,FALSE
37.4862742,-122.2392299,TRUE
37.4864484,-122.2387556,TRUE
37.4867004,-122.2202281,FALSE
37.4868469,-122.2382459,TRUE
37.4868601,-121.927126,FALSE
37.4868656,-122.2368941,TRUE
37.4869689,-122.2394426,FALSE
37.4870806,-122.237847,TRUE
37.4871258,-122.2321073,FALSE
37.4871613,-122.2381351,TRUE
37.4877572,-122.2377141,FALSE
