LATITUDE,LONGITUDE,INN
40.6168518,-73.945172,FALSE
40.6169289,-73.9353277,FALSE
40.6169323,-74.0335352,FALSE
40.6169666,-74.1727132,TRUE
40.6170094,-74.1020416,TRUE
40.6170745,-74.0280346,TRUE
40.617112,-74.013926,FALSE
40.6171213,-74.0033643,FALSE
40.6171234,-73.9544428,FALSE
40.617167,-73.944329,FALSE
40.617178,-73.9324574,FALSE
40.6172099,-74.0333726,FALSE
40.617565,-73.943894,TRUE
40.6175935,-73.9717768,FALSE
40.617614,-73.955389,FALSE
40.6176569,-73.9934938,TRUE
40.6179289,-73.9589544,FALSE
40.6179297,-73.9545541,FALSE
